113	0	web_templates_list	/var/www/html/systemprompt-template/target/debug/systemprompt web templates list
114	0	web_assets_list	/var/www/html/systemprompt-template/target/debug/systemprompt web assets list
115	2	web_sitemap_list	/var/www/html/systemprompt-template/target/debug/systemprompt web sitemap list
116	0	web_validate	/var/www/html/systemprompt-template/target/debug/systemprompt web validate
117	0	plugins_list	/var/www/html/systemprompt-template/target/debug/systemprompt plugins list
118	1	plugins_show	/var/www/html/systemprompt-template/target/debug/systemprompt plugins show systemprompt
119	0	plugins_validate	/var/www/html/systemprompt-template/target/debug/systemprompt plugins validate
120	0	plugins_config	/var/www/html/systemprompt-template/target/debug/systemprompt plugins config
121	0	plugins_capabilities	/var/www/html/systemprompt-template/target/debug/systemprompt plugins capabilities
122	0	plugins_mcp_help	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp --help
123	0	plugins_mcp_list	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp list
124	0	plugins_mcp_status	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp status
125	0	plugins_mcp_validate	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp validate
126	0	plugins_mcp_tools	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp tools
127	1	plugins_mcp_list_packages	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp list-packages
128	0	plugins_mcp_logs_sp	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp logs systemprompt --tail 20
129	2	mcp_call_core_skills_list	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp call systemprompt systemprompt {"command":"core skills list"}
130	2	mcp_call_core_content_list	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp call systemprompt systemprompt {"command":"core content list"}
131	2	mcp_call_infra_services_status	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp call systemprompt systemprompt {"command":"infra services status"}
132	2	mcp_call_admin_agents_list	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp call systemprompt systemprompt {"command":"admin agents list"}
133	2	mcp_call_analytics_overview	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp call systemprompt systemprompt {"command":"analytics overview"}
134	2	mcp_call_web_validate	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp call systemprompt systemprompt {"command":"web validate"}
135	2	mcp_call_plugins_list	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp call systemprompt systemprompt {"command":"plugins list"}
136	2	mcp_call_help	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp call systemprompt systemprompt {"command":"--help"}
137	2	mcp_call_invalid	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp call systemprompt systemprompt {"command":"nonsense-domain whatever"}
138	2	mcp_call_malformed_json	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp call systemprompt systemprompt not-json
139	2	mcp_call_missing_command	/var/www/html/systemprompt-template/target/debug/systemprompt plugins mcp call systemprompt systemprompt {}
140	2	a2a_message_blocking_dev	/var/www/html/systemprompt-template/target/debug/systemprompt admin agents message --agent developer_agent --message List the available skills using the systemprompt tool. --blocking --timeout 60
141	2	a2a_message_blocking_assoc	/var/www/html/systemprompt-template/target/debug/systemprompt admin agents message --agent associate_agent --message What MCP tools do you have access to? --blocking --timeout 60
142	2	a2a_message_nonexistent	/var/www/html/systemprompt-template/target/debug/systemprompt admin agents message --agent nonexistent_agent --message test --blocking --timeout 10
143	2	a2a_message_missing	/var/www/html/systemprompt-template/target/debug/systemprompt admin agents message --agent developer_agent --blocking --timeout 10
144	2	a2a_message_short_timeout	/var/www/html/systemprompt-template/target/debug/systemprompt admin agents message --agent developer_agent --message Take your time. --blocking --timeout 1
145	0	flag_json	/var/www/html/systemprompt-template/target/debug/systemprompt --json admin agents list
146	0	flag_yaml	/var/www/html/systemprompt-template/target/debug/systemprompt --yaml admin agents list
147	0	flag_quiet	/var/www/html/systemprompt-template/target/debug/systemprompt --quiet admin agents list
148	0	flag_verbose	/var/www/html/systemprompt-template/target/debug/systemprompt --verbose admin agents list
149	0	flag_nocolor	/var/www/html/systemprompt-template/target/debug/systemprompt --no-color admin agents list
150	0	flag_noninter	/var/www/html/systemprompt-template/target/debug/systemprompt --non-interactive admin agents list
151	0	post_request_list	/var/www/html/systemprompt-template/target/debug/systemprompt infra logs request list --limit 10
152	0	post_trace_list	/var/www/html/systemprompt-template/target/debug/systemprompt infra logs trace list --limit 10
